This Map is a property of Sunshore Isle GameMode.
Merging gamemode might require additional changes.

All Texutre/Models Files:
Texture ID: 17\Tileset_Outside
Lamp ID: Models\12\Street Lamp\Lumiose Lamp

Main:
{"Level"{LEV[{"Name"{str[New Vermilion]}}{"MusicLoop"{str[]}}{"WildPokemon"{bool[0]}}{"CurrentRegion"{str[Sunshore Isles]}}]}}
{"Actions"{LEV[{"CanTeleport"{bool[0]}}{"CanDig"{bool[0]}}{"CanFly"{bool[1]}}{"RideType"{int[0]}}{"EnviromentType"{int[0]}}{"Weather"{int[0]}}{"IsDark"{bool[0]}}{"IsSafariZone"{bool[0]}}{"MapScript"{str[]}}]}}

Floor.Layer.1
{"Floor"{ENT[{"Size"{intArr[4,1]}}{"Position"{intArr[46,0,1]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[48,16,16,16]}}]}}
Floor.Layer.2
{"Floor"{ENT[{"Size"{intArr[4,1]}}{"Position"{intArr[46,0,2]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[48,16,16,16]}}]}}
Floor.Layer.3
{"Floor"{ENT[{"Size"{intArr[42,1]}}{"Position"{intArr[2,0,3]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[32,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[6,1]}}{"Position"{intArr[44,0,3]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[48,16,16,16]}}]}}
Floor.Layer.4
{"Floor"{ENT[{"Size"{intArr[42,1]}}{"Position"{intArr[2,0,4]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[32,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[6,1]}}{"Position"{intArr[44,0,4]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[48,16,16,16]}}]}}
Floor.Layer.5
{"Floor"{ENT[{"Size"{intArr[42,1]}}{"Position"{intArr[2,0,5]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[32,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[6,1]}}{"Position"{intArr[44,0,5]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[48,16,16,16]}}]}}
Floor.Layer.6
{"Floor"{ENT[{"Size"{intArr[3,1]}}{"Position"{intArr[2,0,6]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[32,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[34,1]}}{"Position"{intArr[5,0,6]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[0,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[11,1]}}{"Position"{intArr[39,0,6]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[16,16,16,16]}}]}}
Floor.Layer.7
{"Floor"{ENT[{"Size"{intArr[3,1]}}{"Position"{intArr[2,0,7]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[32,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[34,1]}}{"Position"{intArr[5,0,7]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[0,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[11,1]}}{"Position"{intArr[39,0,7]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[16,16,16,16]}}]}}
Floor.Layer.8
{"Floor"{ENT[{"Size"{intArr[3,1]}}{"Position"{intArr[2,0,8]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[32,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[34,1]}}{"Position"{intArr[5,0,8]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[0,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[11,1]}}{"Position"{intArr[39,0,8]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[16,16,16,16]}}]}}
Floor.Layer.9
{"Floor"{ENT[{"Size"{intArr[3,1]}}{"Position"{intArr[2,0,9]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[32,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[3,1]}}{"Position"{intArr[5,0,9]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[0,16,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[13,1]}}{"Position"{intArr[8,0,9]}}{"TexturePath"{str[17\Tileset_Outside]}}{"Texture"{rec[16,16,16,16]}}]}}
